"","DatabaseID","ratingType","condition","Sent","rep","Count","M","SD"
"2787","Sub50","Int","moreClear","tsent","2",2,97,4.24264068711928
"2788","Sub50","Int","moreClear","tsent","3",3,47.3333333333333,5.13160143944688
"2789","Sub50","Int","moreClear","tsent","4",3,61,52.7351874937408
"2790","Sub50","Int","moreClear","tsent","5",3,50,49.030602688525
"2791","Sub51","AP","conv","bsent","1",2,98.5,2.12132034355964
"2792","Sub51","AP","conv","bsent","2",3,53,11.7898261225516
"2793","Sub51","AP","conv","bsent","3",4,78,27.2274371422162
"2794","Sub51","AP","conv","bsent","4",3,85.3333333333333,12.8582010146573
"2795","Sub51","AP","conv","bsent","5",4,91.5,11.3871272350258
"2796","Sub51","AP","conv","ksent","1",4,64.25,28.9410320018712
"2797","Sub51","AP","conv","ksent","2",2,77.5,31.8198051533946
"2798","Sub51","AP","conv","ksent","3",4,74.5,20.3715487874634
"2799","Sub51","AP","conv","ksent","4",3,72.6666666666667,22.1885856541902
"2800","Sub51","AP","conv","ksent","5",3,61.6666666666667,11.0151410945722
"2801","Sub51","AP","conv","tsent","1",4,84.75,18.9274932307477
"2802","Sub51","AP","conv","tsent","2",3,66.6666666666667,43.844421918111
"2803","Sub51","AP","conv","tsent","3",3,45.6666666666667,23.2450711621482
"2804","Sub51","AP","conv","tsent","4",3,74.3333333333333,20.0333056017556
"2805","Sub51","AP","conv","tsent","5",3,73.6666666666667,17.5023807904334
"2806","Sub51","AP","lessClear","bsent","1",2,93,9.89949493661167
"2807","Sub51","AP","lessClear","bsent","2",3,53,15.7162336455017
"2808","Sub51","AP","lessClear","bsent","3",4,76.75,30.0374765917512
"2809","Sub51","AP","lessClear","bsent","4",3,80.6666666666667,16.7729941672122
"2810","Sub51","AP","lessClear","bsent","5",4,81,5.59761854124889
"2811","Sub51","AP","lessClear","ksent","1",4,28,32.3419232575925
"2812","Sub51","AP","lessClear","ksent","2",2,50,12.7279220613579
"2813","Sub51","AP","lessClear","ksent","3",4,64.25,26.7004993711104
"2814","Sub51","AP","lessClear","ksent","4",3,80,21.7944947177034
"2815","Sub51","AP","lessClear","ksent","5",3,52.3333333333333,39.0683162336609
"2816","Sub51","AP","lessClear","tsent","1",4,40.75,36.1236303085206
"2817","Sub51","AP","lessClear","tsent","2",3,23.6666666666667,15.0111069989303
"2818","Sub51","AP","lessClear","tsent","3",3,48.3333333333333,14.2945210949277
"2819","Sub51","AP","lessClear","tsent","4",3,68.3333333333333,28.1839197652373
"2820","Sub51","AP","lessClear","tsent","5",3,73.3333333333333,23.4378611083293
"2821","Sub51","AP","moreClear","bsent","1",2,100,0
"2822","Sub51","AP","moreClear","bsent","2",3,87.3333333333333,21.9393102292058
"2823","Sub51","AP","moreClear","bsent","3",4,79.75,40.5
"2824","Sub51","AP","moreClear","bsent","4",3,76,20.5182845286832
"2825","Sub51","AP","moreClear","bsent","5",4,93.5,11.0905365064094
"2826","Sub51","AP","moreClear","ksent","1",4,71.5,33.070631482732
"2827","Sub51","AP","moreClear","ksent","2",2,75,26.8700576850888
"2828","Sub51","AP","moreClear","ksent","3",4,79.25,20.5162537191044
"2829","Sub51","AP","moreClear","ksent","4",3,87,12.1243556529821
"2830","Sub51","AP","moreClear","ksent","5",3,54,40.9511904588865
"2831","Sub51","AP","moreClear","tsent","1",4,70.5,47.7598157450382
"2832","Sub51","AP","moreClear","tsent","2",3,97.3333333333333,4.61880215351701
"2833","Sub51","AP","moreClear","tsent","3",3,47.3333333333333,31.2623309005156
"2834","Sub51","AP","moreClear","tsent","4",3,77,22.0680764907139
"2835","Sub51","AP","moreClear","tsent","5",3,79.3333333333333,18.8767935130237
"2836","Sub51","Int","conv","bsent","1",2,70.5,41.7193000900063
"2837","Sub51","Int","conv","bsent","2",6,70.6666666666667,24.9693145013368
"2838","Sub51","Int","conv","bsent","3",4,62.75,36.5638710569145
"2839","Sub51","Int","conv","bsent","4",4,99.75,0.5
"2840","Sub51","Int","conv","bsent","5",5,68.6,31.1094840844396
"2841","Sub51","Int","conv","ksent","1",2,71,39.5979797464467
"2842","Sub51","Int","conv","ksent","2",3,81,18.5202591774521
"2843","Sub51","Int","conv","ksent","3",4,95,10
"2844","Sub51","Int","conv","ksent","4",3,86.3333333333333,22.8108161479008
"2845","Sub51","Int","conv","ksent","5",4,73.25,21.868927728629
"2846","Sub51","Int","conv","tsent","1",3,63.6666666666667,51.2867754234299
"2847","Sub51","Int","conv","tsent","2",3,46.6666666666667,50.3322295684717
"2848","Sub51","Int","conv","tsent","3",3,39.3333333333333,45.4899256246186
"2849","Sub51","Int","conv","tsent","4",3,88.6666666666667,10.0664459136943
"2850","Sub51","Int","conv","tsent","5",4,88.75,10.8742815854658
"2851","Sub51","Int","lessClear","bsent","1",2,86,19.7989898732233
"2852","Sub51","Int","lessClear","bsent","2",6,83.1666666666667,26.5059741693579
"2853","Sub51","Int","lessClear","bsent","3",4,53.25,39.1439650520997
"2854","Sub51","Int","lessClear","bsent","4",4,100,0
"2855","Sub51","Int","lessClear","bsent","5",5,62.2,35.1454122183821
"2856","Sub51","Int","lessClear","ksent","1",2,73,38.1837661840736
"2857","Sub51","Int","lessClear","ksent","2",3,83,22.8691932520585
"2858","Sub51","Int","lessClear","ksent","3",4,92.25,9.39414711402797
"2859","Sub51","Int","lessClear","ksent","4",3,81,27.8747197295327
"2860","Sub51","Int","lessClear","ksent","5",4,60.25,18.2825052987822
"2861","Sub51","Int","lessClear","tsent","1",3,49,34.3947670438397
"2862","Sub51","Int","lessClear","tsent","2",3,42.3333333333333,49.6621921921831
"2863","Sub51","Int","lessClear","tsent","3",3,40,40.7798970082074
"2864","Sub51","Int","lessClear","tsent","4",3,69.6666666666667,43.0387422368885
"2865","Sub51","Int","lessClear","tsent","5",4,89.5,12.1243556529821
"2866","Sub51","Int","moreClear","bsent","1",2,90.5,13.4350288425444
"2867","Sub51","Int","moreClear","bsent","2",6,98.1666666666667,4.49073119510249
"2868","Sub51","Int","moreClear","bsent","3",4,85.75,23.2432785983389
"2869","Sub51","Int","moreClear","bsent","4",4,95.5,9
"2870","Sub51","Int","moreClear","bsent","5",5,72.2,29.2438027622948
"2871","Sub51","Int","moreClear","ksent","1",2,74,36.7695526217005
"2872","Sub51","Int","moreClear","ksent","2",3,80.3333333333333,23.0289672658878
"2873","Sub51","Int","moreClear","ksent","3",4,98.5,3
"2874","Sub51","Int","moreClear","ksent","4",3,100,0
"2875","Sub51","Int","moreClear","ksent","5",4,86.25,16.8992110269484
"2876","Sub51","Int","moreClear","tsent","1",3,49.6666666666667,42.852460061627
"2877","Sub51","Int","moreClear","tsent","2",3,69,50.2692749102272
"2878","Sub51","Int","moreClear","tsent","3",3,48.3333333333333,30.6648550189518
"2879","Sub51","Int","moreClear","tsent","4",3,73.3333333333333,34.0783411176855
"2880","Sub51","Int","moreClear","tsent","5",4,81.75,14.6600363801277
"2881","Sub52","AP","conv","bsent","1",3,82.3333333333333,23.2450711621482
"2882","Sub52","AP","conv","bsent","2",4,78,25.4950975679639
"2883","Sub52","AP","conv","bsent","3",3,63.3333333333333,8.32666399786453
"2884","Sub52","AP","conv","bsent","4",3,94.3333333333333,4.93288286231625
"2885","Sub52","AP","conv","bsent","5",2,15.5,16.2634559672906
"2886","Sub52","AP","conv","ksent","1",3,84.6666666666667,19.2959408512084
"2887","Sub52","AP","conv","ksent","2",3,71.3333333333333,26.6895734947813
"2888","Sub52","AP","conv","ksent","3",2,96.5,4.94974746830583
"2889","Sub52","AP","conv","ksent","4",4,83.75,11.6440256498057
"2890","Sub52","AP","conv","ksent","5",3,89.3333333333333,11.9303534454489
"2891","Sub52","AP","conv","tsent","1",4,89.25,21.5
"2892","Sub52","AP","conv","tsent","2",3,78.3333333333333,21.0317220724631
"2893","Sub52","AP","conv","tsent","3",4,100,0
"2894","Sub52","AP","conv","tsent","4",2,86.5,10.6066017177982
"2895","Sub52","AP","conv","tsent","5",3,89.6666666666667,17.8978583448784
"2896","Sub52","AP","lessClear","bsent","1",3,72,25.2388589282479
"2897","Sub52","AP","lessClear","bsent","2",4,70.25,36.6549223615783
"2898","Sub52","AP","lessClear","bsent","3",3,53,9.16515138991168
"2899","Sub52","AP","lessClear","bsent","4",3,37.3333333333333,35.0761077278157
"2900","Sub52","AP","lessClear","bsent","5",2,55.5,10.6066017177982
"2901","Sub52","AP","lessClear","ksent","1",3,79.3333333333333,11.5470053837925
"2902","Sub52","AP","lessClear","ksent","2",3,43.3333333333333,44.1059330853949
"2903","Sub52","AP","lessClear","ksent","3",2,52,43.8406204335659
"2904","Sub52","AP","lessClear","ksent","4",4,64.75,21.7466472511665
"2905","Sub52","AP","lessClear","ksent","5",3,82.3333333333333,10.6926766215636
"2906","Sub52","AP","lessClear","tsent","1",4,83.75,27.427176303805
"2907","Sub52","AP","lessClear","tsent","2",3,78,22
"2908","Sub52","AP","lessClear","tsent","3",4,66.5,33.3616546352246
"2909","Sub52","AP","lessClear","tsent","4",2,90,2.82842712474619
"2910","Sub52","AP","lessClear","tsent","5",3,80.6666666666667,20.0333056017556
"2911","Sub52","AP","moreClear","bsent","1",3,88.3333333333333,7.371114795832
"2912","Sub52","AP","moreClear","bsent","2",4,94.25,10.2102889283311
"2913","Sub52","AP","moreClear","bsent","3",3,70.6666666666667,26.1023626006025
"2914","Sub52","AP","moreClear","bsent","4",3,99,1.73205080756888
"2915","Sub52","AP","moreClear","bsent","5",2,91.5,3.53553390593274
"2916","Sub52","AP","moreClear","ksent","1",3,100,0
"2917","Sub52","AP","moreClear","ksent","2",3,63,41.0731055558257
"2918","Sub52","AP","moreClear","ksent","3",2,98,2.82842712474619
"2919","Sub52","AP","moreClear","ksent","4",4,91.5,9.8488578017961
"2920","Sub52","AP","moreClear","ksent","5",3,94.6666666666667,4.61880215351701
"2921","Sub52","AP","moreClear","tsent","1",4,96.5,7
"2922","Sub52","AP","moreClear","tsent","2",3,81,21.2837966537928
"2923","Sub52","AP","moreClear","tsent","3",4,96.25,7.5
"2924","Sub52","AP","moreClear","tsent","4",2,98,2.82842712474619
"2925","Sub52","AP","moreClear","tsent","5",3,89,19.0525588832576
"2926","Sub52","Int","conv","bsent","1",4,93.25,13.5
"2927","Sub52","Int","conv","bsent","2",5,90.4,17.8129166617935
"2928","Sub52","Int","conv","bsent","3",4,96.75,6.5
"2929","Sub52","Int","conv","bsent","4",4,91,11.1654228162962
"2930","Sub52","Int","conv","bsent","5",5,41.4,34.6741978998794
"2931","Sub52","Int","conv","ksent","1",3,86.3333333333333,2.51661147842358
"2932","Sub52","Int","conv","ksent","2",3,58.6666666666667,32.1921315438002
"2933","Sub52","Int","conv","ksent","3",4,83.25,16.9975488428969
"2934","Sub52","Int","conv","ksent","4",2,51.5,0.707106781186548
"2935","Sub52","Int","conv","ksent","5",3,100,0
"2936","Sub52","Int","conv","tsent","1",2,90,14.142135623731
"2937","Sub52","Int","conv","tsent","2",4,80,20.1163283594862
"2938","Sub52","Int","conv","tsent","3",3,98.3333333333333,2.88675134594813
"2939","Sub52","Int","conv","tsent","4",3,98,3.46410161513775
"2940","Sub52","Int","conv","tsent","5",3,86.6666666666667,18.1475434517549
"2941","Sub52","Int","lessClear","bsent","1",4,93.5,8.54400374531753
"2942","Sub52","Int","lessClear","bsent","2",5,69,38.8007731881724
"2943","Sub52","Int","lessClear","bsent","3",4,95.5,9
"2944","Sub52","Int","lessClear","bsent","4",4,90.5,16.4418166068514
"2945","Sub52","Int","lessClear","bsent","5",5,69.6,44.9533091106762
"2946","Sub52","Int","lessClear","ksent","1",3,88,6
"2947","Sub52","Int","lessClear","ksent","2",3,40,37.1618083521241
"2948","Sub52","Int","lessClear","ksent","3",4,59.25,44.1767284136493
"2949","Sub52","Int","lessClear","ksent","4",2,81.5,24.7487373415292
"2950","Sub52","Int","lessClear","ksent","5",3,82.3333333333333,30.5995642670502
"2951","Sub52","Int","lessClear","tsent","1",2,64.5,50.2045814642449
"2952","Sub52","Int","lessClear","tsent","2",4,85.25,7.36545993132812
"2953","Sub52","Int","lessClear","tsent","3",3,90.6666666666667,16.1658075373095
"2954","Sub52","Int","lessClear","tsent","4",3,74.6666666666667,43.8786204584116
"2955","Sub52","Int","lessClear","tsent","5",3,81.6666666666667,20.2072594216369
"2956","Sub52","Int","moreClear","bsent","1",4,99.5,1
"2957","Sub52","Int","moreClear","bsent","2",5,95,11.1803398874989
"2958","Sub52","Int","moreClear","bsent","3",4,100,0
"2959","Sub52","Int","moreClear","bsent","4",4,100,0
"2960","Sub52","Int","moreClear","bsent","5",5,100,0
"2961","Sub52","Int","moreClear","ksent","1",3,84.6666666666667,7.23417813807024
"2962","Sub52","Int","moreClear","ksent","2",3,57.3333333333333,43.0038757943204
"2963","Sub52","Int","moreClear","ksent","3",4,97.5,5
"2964","Sub52","Int","moreClear","ksent","4",2,66.5,24.7487373415292
"2965","Sub52","Int","moreClear","ksent","5",3,95,8.66025403784439
"2966","Sub52","Int","moreClear","tsent","1",2,100,0
"2967","Sub52","Int","moreClear","tsent","2",4,88.75,16.8794747153656
"2968","Sub52","Int","moreClear","tsent","3",3,100,0
"2969","Sub52","Int","moreClear","tsent","4",3,95,5
"2970","Sub52","Int","moreClear","tsent","5",3,100,0
"2971","Sub53","AP","conv","bsent","1",4,85.25,21.3756091531134
"2972","Sub53","AP","conv","bsent","2",4,94,12
"2973","Sub53","AP","conv","bsent","3",3,93,11.2694276695846
"2974","Sub53","AP","conv","bsent","4",2,80,28.2842712474619
"2975","Sub53","AP","conv","bsent","5",3,83,28.5832118559129
"2976","Sub53","AP","conv","ksent","1",2,60,56.5685424949238
"2977","Sub53","AP","conv","ksent","2",3,84,27.712812921102
"2978","Sub53","AP","conv","ksent","3",4,100,0
"2979","Sub53","AP","conv","ksent","4",2,87.5,17.6776695296637
"2980","Sub53","AP","conv","ksent","5",2,75,12.7279220613579
"2981","Sub53","AP","conv","tsent","1",3,93.3333333333333,11.5470053837925
"2982","Sub53","AP","conv","tsent","2",4,97,4.24264068711928
"2983","Sub53","AP","conv","tsent","3",3,98,3.46410161513775
"2984","Sub53","AP","conv","tsent","4",3,94,5.56776436283002
"2985","Sub53","AP","conv","tsent","5",4,98.75,1.89296944860009
"2986","Sub53","AP","lessClear","bsent","1",4,85.75,18.0623918681884
"2987","Sub53","AP","lessClear","bsent","2",4,97,4.76095228569523
"2988","Sub53","AP","lessClear","bsent","3",3,92,13.856406460551
"2989","Sub53","AP","lessClear","bsent","4",2,77,22.6274169979695
"2990","Sub53","AP","lessClear","bsent","5",3,65,37.7491721763537
"2991","Sub53","AP","lessClear","ksent","1",2,68.5,27.5771644662754
"2992","Sub53","AP","lessClear","ksent","2",3,81.6666666666667,26.7270150472015
"2993","Sub53","AP","lessClear","ksent","3",4,100,0
"2994","Sub53","AP","lessClear","ksent","4",2,86,19.7989898732233
"2995","Sub53","AP","lessClear","ksent","5",2,52,14.142135623731
"2996","Sub53","AP","lessClear","tsent","1",3,90,17.3205080756888
"2997","Sub53","AP","lessClear","tsent","2",4,82.25,26.9861075370273
"2998","Sub53","AP","lessClear","tsent","3",3,99.3333333333333,1.15470053837925
"2999","Sub53","AP","lessClear","tsent","4",3,67,25.0599281722833
"3000","Sub53","AP","lessClear","tsent","5",4,63.75,24.5407823836161
"3001","Sub53","AP","moreClear","bsent","1",4,98.25,2.87228132326901
"3002","Sub53","AP","moreClear","bsent","2",4,97.5,4.35889894354067
"3003","Sub53","AP","moreClear","bsent","3",3,95.3333333333333,8.08290376865476
"3004","Sub53","AP","moreClear","bsent","4",2,100,0
"3005","Sub53","AP","moreClear","bsent","5",3,99.3333333333333,1.15470053837925
"3006","Sub53","AP","moreClear","ksent","1",2,80.5,27.5771644662754
"3007","Sub53","AP","moreClear","ksent","2",3,94.6666666666667,4.72581562625261
"3008","Sub53","AP","moreClear","ksent","3",4,100,0
"3009","Sub53","AP","moreClear","ksent","4",2,95.5,6.36396103067893
"3010","Sub53","AP","moreClear","ksent","5",2,77.5,23.3345237791561
"3011","Sub53","AP","moreClear","tsent","1",3,100,0
"3012","Sub53","AP","moreClear","tsent","2",4,98.75,2.5
"3013","Sub53","AP","moreClear","tsent","3",3,100,0
"3014","Sub53","AP","moreClear","tsent","4",3,93.6666666666667,10.9696551146029
"3015","Sub53","AP","moreClear","tsent","5",4,91.25,17.5
"3016","Sub53","Int","conv","bsent","1",4,100,0
"3017","Sub53","Int","conv","bsent","2",5,96.8,7.15541752799933
"3018","Sub53","Int","conv","bsent","3",5,92.6,16.5469030334984
"3019","Sub53","Int","conv","bsent","4",3,96.3333333333333,6.35085296108588
"3020","Sub53","Int","conv","bsent","5",5,100,0
"3021","Sub53","Int","conv","ksent","1",3,82,19.0787840283389
"3022","Sub53","Int","conv","ksent","2",4,94.75,6.18465843842649
"3023","Sub53","Int","conv","ksent","3",3,100,0
"3024","Sub53","Int","conv","ksent","4",3,100,0
"3025","Sub53","Int","conv","ksent","5",3,99.6666666666667,0.577350269189626
"3026","Sub53","Int","conv","tsent","1",2,75.5,34.6482322781408
"3027","Sub53","Int","conv","tsent","2",3,92.3333333333333,13.2790561913614
"3028","Sub53","Int","conv","tsent","3",2,87,18.3847763108502
"3029","Sub53","Int","conv","tsent","4",2,68,31.1126983722081
"3030","Sub53","Int","conv","tsent","5",4,84.25,28.2651139510646
"3031","Sub53","Int","lessClear","bsent","1",4,98.25,3.5
"3032","Sub53","Int","lessClear","bsent","2",5,92.4,10.5023806824929
"3033","Sub53","Int","lessClear","bsent","3",5,91.8,18.3357574154983
"3034","Sub53","Int","lessClear","bsent","4",3,95.6666666666667,7.50555349946514
"3035","Sub53","Int","lessClear","bsent","5",5,99,2.23606797749979
"3036","Sub53","Int","lessClear","ksent","1",3,79.6666666666667,22.8108161479008
"3037","Sub53","Int","lessClear","ksent","2",4,96.5,5.06622805119022
"3038","Sub53","Int","lessClear","ksent","3",3,100,0
"3039","Sub53","Int","lessClear","ksent","4",3,96,2.64575131106459
"3040","Sub53","Int","lessClear","ksent","5",3,98.3333333333333,2.88675134594813
"3041","Sub53","Int","lessClear","tsent","1",2,74,36.7695526217005
"3042","Sub53","Int","lessClear","tsent","2",3,98.6666666666667,2.3094010767585
"3043","Sub53","Int","lessClear","tsent","3",2,100,0
"3044","Sub53","Int","lessClear","tsent","4",2,36,9.89949493661167
"3045","Sub53","Int","lessClear","tsent","5",4,86.5,25.0399680510978
"3046","Sub53","Int","moreClear","bsent","1",4,100,0
"3047","Sub53","Int","moreClear","bsent","2",5,100,0
"3048","Sub53","Int","moreClear","bsent","3",5,92.4,16.9941166289984
"3049","Sub53","Int","moreClear","bsent","4",3,99,1.73205080756888
"3050","Sub53","Int","moreClear","bsent","5",5,98.2,4.02492235949962
"3051","Sub53","Int","moreClear","ksent","1",3,95,7
"3052","Sub53","Int","moreClear","ksent","2",4,98.75,2.5
"3053","Sub53","Int","moreClear","ksent","3",3,100,0
"3054","Sub53","Int","moreClear","ksent","4",3,97.3333333333333,2.51661147842358
"3055","Sub53","Int","moreClear","ksent","5",3,100,0
"3056","Sub53","Int","moreClear","tsent","1",2,94.5,7.77817459305202
"3057","Sub53","Int","moreClear","tsent","2",3,99.6666666666667,0.577350269189626
"3058","Sub53","Int","moreClear","tsent","3",2,100,0
"3059","Sub53","Int","moreClear","tsent","4",2,81.5,12.0208152801713
"3060","Sub53","Int","moreClear","tsent","5",4,100,0
"3061","Sub54","AP","conv","bsent","1",4,64.75,18.7149672722129
"3062","Sub54","AP","conv","bsent","2",3,74,45.0333209967908
"3063","Sub54","AP","conv","bsent","3",1,81,NA
"3064","Sub54","AP","conv","bsent","4",3,79.3333333333333,8.73689494805411
"3065","Sub54","AP","conv","bsent","5",4,95.75,7.84750491132904
"3066","Sub54","AP","conv","ksent","1",3,81.3333333333333,19.8578280114753
"3067","Sub54","AP","conv","ksent","2",3,77.3333333333333,33.3816316757185
"3068","Sub54","AP","conv","ksent","3",4,97.25,3.09569593683445
"3069","Sub54","AP","conv","ksent","4",3,83,15.3948043183407
"3070","Sub54","AP","conv","ksent","5",3,86,17.7763888346312
"3071","Sub54","AP","conv","tsent","1",2,96,1.4142135623731
"3072","Sub54","AP","conv","tsent","2",3,88,10.816653826392
"3073","Sub54","AP","conv","tsent","3",3,65.6666666666667,29.6872587709498
"3074","Sub54","AP","conv","tsent","4",2,59.5,24.7487373415292
"3075","Sub54","AP","conv","tsent","5",3,98,3.46410161513775
"3076","Sub54","AP","lessClear","bsent","1",4,80.25,14.1273965518539
"3077","Sub54","AP","lessClear","bsent","2",3,71.6666666666667,42.3359579238894
"3078","Sub54","AP","lessClear","bsent","3",1,93,NA
"3079","Sub54","AP","lessClear","bsent","4",3,95,8.66025403784439
"3080","Sub54","AP","lessClear","bsent","5",4,96.5,3.41565025531987
"3081","Sub54","AP","lessClear","ksent","1",3,88.3333333333333,11.0151410945722
"3082","Sub54","AP","lessClear","ksent","2",3,75.6666666666667,31.5647482697603
"3083","Sub54","AP","lessClear","ksent","3",4,97.25,3.40342964277702
"3084","Sub54","AP","lessClear","ksent","4",3,76.3333333333333,25.1064400768674
"3085","Sub54","AP","lessClear","ksent","5",3,64.3333333333333,34.6458270695525
"3086","Sub54","AP","lessClear","tsent","1",2,91.5,7.77817459305202
"3087","Sub54","AP","lessClear","tsent","2",3,67.3333333333333,11.5470053837925
"3088","Sub54","AP","lessClear","tsent","3",3,42.6666666666667,27.0616579930597
"3089","Sub54","AP","lessClear","tsent","4",2,66,9.89949493661167
"3090","Sub54","AP","lessClear","tsent","5",3,97,5.19615242270663
"3091","Sub54","AP","moreClear","bsent","1",4,91.75,9.94568583189046
"3092","Sub54","AP","moreClear","bsent","2",3,85.6666666666667,24.8260615751539
"3093","Sub54","AP","moreClear","bsent","3",1,100,NA
"3094","Sub54","AP","moreClear","bsent","4",3,86,24.2487113059643
"3095","Sub54","AP","moreClear","bsent","5",4,98.75,1.5
"3096","Sub54","AP","moreClear","ksent","1",3,89.3333333333333,10.5039675043925
"3097","Sub54","AP","moreClear","ksent","2",3,95.6666666666667,7.50555349946514
"3098","Sub54","AP","moreClear","ksent","3",4,99.25,1.5
"3099","Sub54","AP","moreClear","ksent","4",3,75,43.3012701892219
"3100","Sub54","AP","moreClear","ksent","5",3,90.3333333333333,14.2243921955679
"3101","Sub54","AP","moreClear","tsent","1",2,93.5,9.19238815542512
"3102","Sub54","AP","moreClear","tsent","2",3,91,9
"3103","Sub54","AP","moreClear","tsent","3",3,65,39.1279950930277
"3104","Sub54","AP","moreClear","tsent","4",2,96.5,4.94974746830583
"3105","Sub54","AP","moreClear","tsent","5",3,100,0
"3106","Sub54","Int","conv","bsent","1",4,85.75,20.271079563424
"3107","Sub54","Int","conv","bsent","2",4,96.5,7
"3108","Sub54","Int","conv","bsent","3",3,78.3333333333333,19.6044212700435
"3109","Sub54","Int","conv","bsent","4",4,58.5,35.3789014338584
"3110","Sub54","Int","conv","bsent","5",2,84,1.4142135623731
"3111","Sub54","Int","conv","ksent","1",3,71.6666666666667,49.0747728811182
"3112","Sub54","Int","conv","ksent","2",3,88.6666666666667,12.0968315410827
"3113","Sub54","Int","conv","ksent","3",2,76.5,33.2340187157677
"3114","Sub54","Int","conv","ksent","4",3,98.6666666666667,2.3094010767585
"3115","Sub54","Int","conv","ksent","5",4,95.75,8.5
"3116","Sub54","Int","conv","tsent","1",3,99,1.73205080756888
"3117","Sub54","Int","conv","tsent","2",4,99.25,1.5
"3118","Sub54","Int","conv","tsent","3",3,75.3333333333333,30.6648550189518
"3119","Sub54","Int","conv","tsent","4",3,66.3333333333333,29.365512652316
"3120","Sub54","Int","conv","tsent","5",3,86.3333333333333,17.9536440126603
"3121","Sub54","Int","lessClear","bsent","1",4,81.25,35.528157846981
"3122","Sub54","Int","lessClear","bsent","2",4,100,0
"3123","Sub54","Int","lessClear","bsent","3",3,78.6666666666667,29.5014123955673
"3124","Sub54","Int","lessClear","bsent","4",4,90.25,19.5
"3125","Sub54","Int","lessClear","bsent","5",2,88.5,9.19238815542512
"3126","Sub54","Int","lessClear","ksent","1",3,86.3333333333333,19.5021366350801
"3127","Sub54","Int","lessClear","ksent","2",3,91.6666666666667,9.07377172587747
"3128","Sub54","Int","lessClear","ksent","3",2,99,1.4142135623731
"3129","Sub54","Int","lessClear","ksent","4",3,90.6666666666667,11.9303534454489
"3130","Sub54","Int","lessClear","ksent","5",4,92.75,8.84590300647707
"3131","Sub54","Int","lessClear","tsent","1",3,88,20.7846096908265
"3132","Sub54","Int","lessClear","tsent","2",4,97.75,2.21735578260835
"3133","Sub54","Int","lessClear","tsent","3",3,37.3333333333333,32.5781112609883
"3134","Sub54","Int","lessClear","tsent","4",3,55.6666666666667,39.5516539898565
"3135","Sub54","Int","lessClear","tsent","5",3,92.3333333333333,10.0166528008778
"3136","Sub54","Int","moreClear","bsent","1",4,94.75,10.5
"3137","Sub54","Int","moreClear","bsent","2",4,100,0
"3138","Sub54","Int","moreClear","bsent","3",3,87,16.0934769394311
"3139","Sub54","Int","moreClear","bsent","4",4,92.25,15.5
"3140","Sub54","Int","moreClear","bsent","5",2,100,0
"3141","Sub54","Int","moreClear","ksent","1",3,95.3333333333333,8.08290376865476
"3142","Sub54","Int","moreClear","ksent","2",3,96.3333333333333,6.35085296108588
"3143","Sub54","Int","moreClear","ksent","3",2,100,0
"3144","Sub54","Int","moreClear","ksent","4",3,100,0
"3145","Sub54","Int","moreClear","ksent","5",4,100,0
"3146","Sub54","Int","moreClear","tsent","1",3,93.3333333333333,6.11010092660779
"3147","Sub54","Int","moreClear","tsent","2",4,97.75,2.87228132326901
"3148","Sub54","Int","moreClear","tsent","3",3,86,12.4899959967968
"3149","Sub54","Int","moreClear","tsent","4",3,86.3333333333333,23.6713610367747
"3150","Sub54","Int","moreClear","tsent","5",3,97.3333333333333,4.61880215351701
"3151","Sub55_2","AP","conv","bsent","1",4,84.75,11.3247516529061
"3152","Sub55_2","AP","conv","bsent","2",3,69,30.0499584026334
"3153","Sub55_2","AP","conv","bsent","3",2,98,2.82842712474619
"3154","Sub55_2","AP","conv","bsent","4",3,70.3333333333333,31.1822599138249
"3155","Sub55_2","AP","conv","bsent","5",4,75,50
"3156","Sub55_2","AP","conv","ksent","1",3,73,21.7944947177034
"3157","Sub55_2","AP","conv","ksent","2",4,91.5,2.38047614284762
"3158","Sub55_2","AP","conv","ksent","3",3,65.3333333333333,31.3421973277773
"3159","Sub55_2","AP","conv","ksent","4",3,89.6666666666667,11.1504857891185
"3160","Sub55_2","AP","conv","ksent","5",3,88,12.1243556529821
"3161","Sub55_2","AP","conv","tsent","1",4,91.5,7.41619848709566
"3162","Sub55_2","AP","conv","tsent","2",3,62.3333333333333,29.365512652316
"3163","Sub55_2","AP","conv","tsent","3",2,90,14.142135623731
"3164","Sub55_2","AP","conv","tsent","4",4,72.5,30.3918848817685
"3165","Sub55_2","AP","conv","tsent","5",1,76,NA
"3166","Sub55_2","AP","lessClear","bsent","1",4,86,11.2249721603218
"3167","Sub55_2","AP","lessClear","bsent","2",3,59.3333333333333,36.6105631387081
"3168","Sub55_2","AP","lessClear","bsent","3",2,97,4.24264068711928
"3169","Sub55_2","AP","lessClear","bsent","4",3,51.3333333333333,34.3559795862865
"3170","Sub55_2","AP","lessClear","bsent","5",4,39,32.5064096243597
"3171","Sub55_2","AP","lessClear","ksent","1",3,68,25.5342906696074
"3172","Sub55_2","AP","lessClear","ksent","2",4,53.75,34.1015639915044
"3173","Sub55_2","AP","lessClear","ksent","3",3,44.6666666666667,11.5036226178249
"3174","Sub55_2","AP","lessClear","ksent","4",3,67,48.5077313425396
"3175","Sub55_2","AP","lessClear","ksent","5",3,59.3333333333333,35.3034464795342
"3176","Sub55_2","AP","lessClear","tsent","1",4,67.25,24.1022128997872
