"","ListenerID","StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","inUS","english","age","gender","Q2_8_TEXT","race","Q3_7_TEXT","ethnicity","Q1.2","Headphones","Q2.2","Practice1_4","Practice1_5","Practice1_6","Practice2_15","Practice2_16","Practice2_17","Q5"
"88","L88","2022-01-26 11:29:51","2022-01-26 11:34:48","100","297","True","2022-01-26 11:34:49","R_1qb1zjILA12mylM","anonymous","EN","Yes","Yes, it is my native language",39,"Man","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","78","95","92","71","95","99","Yes, I am ready to begin."
"89","L89","2022-01-26 11:26:08","2022-01-26 11:35:29","100","561","True","2022-01-26 11:35:30","R_rjV60893IAAcGg9","anonymous","EN","Yes","Yes, it is my native language",26,"Woman","","Black/African American","","Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"90","L90","2022-01-26 11:31:47","2022-01-26 11:35:35","100","227","True","2022-01-26 11:35:36","R_21zxBAXbYuD94ap","anonymous","EN","Yes","Yes, it is my native language",31,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"91","L91","2022-01-26 11:32:27","2022-01-26 11:35:46","100","198","True","2022-01-26 11:35:46","R_2bVS0tTGDQF6T6y","anonymous","EN","Yes","Yes, it is my native language",25,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","71","78","65","44","59","74","Yes, I am ready to begin."
"92","L92","2022-01-26 11:30:58","2022-01-26 11:35:48","100","289","True","2022-01-26 11:35:48","R_2E9JHzbNxeuhsgM","anonymous","EN","Yes","Yes, it is my native language",48,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","73","98","99","Yes, I am ready to begin."
"93","L93","2022-01-26 11:31:44","2022-01-26 11:36:07","100","262","True","2022-01-26 11:36:07","R_PAjV97usLYxxFzb","anonymous","EN","Yes","Yes, it is my native language",27,"Man","","Other","Hispanic","Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","69","82","100","Yes, I am ready to begin."
"94","L94","2022-01-26 11:32:05","2022-01-26 11:36:11","100","245","True","2022-01-26 11:36:12","R_3sBctsQR6mlgIPh","anonymous","EN","Yes","Yes, it is my native language",26,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","94","100","95","100","100","Yes, I am ready to begin."
"95","L95","2022-01-26 11:31:01","2022-01-26 11:36:20","100","318","True","2022-01-26 11:36:20","R_3suEyr4OtcLk9JW","anonymous","EN","Yes","Yes, it is my second language",28,"Man","","Other","Mixed","Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","77","100","93","Yes, I am ready to begin."
"96","L96","2022-01-26 11:31:16","2022-01-26 11:36:20","100","303","True","2022-01-26 11:36:20","R_wXLe5OAGHoxQ7FT","anonymous","EN","Yes","Yes, it is my native language",32,"Woman","","Black/African American","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","74","100","100","Yes, I am ready to begin."
"97","L97","2022-01-26 11:30:14","2022-01-26 11:36:43","100","388","True","2022-01-26 11:36:44","R_2VqAz5JtTbac48Q","anonymous","EN","Yes","Yes, it is my native language",22,"Woman","","Biracial or Multiracial","","Hispanic/Latino","Yes, I can hear the audio.","","","70","77","9","62","99","100","Yes, I am ready to begin."
"98","L98","2022-01-26 11:31:52","2022-01-26 11:37:28","100","335","True","2022-01-26 11:37:28","R_2P4GxuMTPWJYN4b","anonymous","EN","Yes","Yes, it is my native language",25,"Woman","","Asian American","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"99","L99","2022-01-26 11:33:09","2022-01-26 11:37:35","100","266","True","2022-01-26 11:37:36","R_1jDI6hxBCfZSZZV","anonymous","EN","Yes","Yes, it is my native language",34,"Man","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","74","58","70","55","72","85","Yes, I am ready to begin."
"100","L100","2022-01-26 11:31:48","2022-01-26 11:37:47","100","359","True","2022-01-26 11:37:47","R_3ptMUvB4bU77sLv","anonymous","EN","Yes","Yes, it is my native language",25,"Non-Binary","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"101","L101","2022-01-26 11:32:47","2022-01-26 11:37:56","100","308","True","2022-01-26 11:37:56","R_1pKe45OjgBa3quL","anonymous","EN","Yes","Yes, it is my native language",27,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","96","97","94","55","79","84","Yes, I am ready to begin."
"102","L102","2022-01-26 11:34:14","2022-01-26 11:38:17","100","243","True","2022-01-26 11:38:18","R_3DjcT0Is8BKbCWH","anonymous","EN","Yes","Yes, it is my native language",30,"Man","","Black/African American","","Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"103","L103","2022-01-26 11:33:30","2022-01-26 11:38:22","100","292","True","2022-01-26 11:38:22","R_W3tDiQibSnEUPQJ","anonymous","EN","Yes","Yes, it is my native language",19,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","93","100","100","100","100","100","Yes, I am ready to begin."
"104","L104","2022-01-26 11:31:00","2022-01-26 11:38:58","100","477","True","2022-01-26 11:38:59","R_1eXXjlqM8lXqRPf","anonymous","EN","Yes","Yes, it is my native language",65,"Man","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","90","93","91","68","72","72","Yes, I am ready to begin."
"105","L105","2022-01-26 11:30:31","2022-01-26 11:39:46","100","554","True","2022-01-26 11:39:46","R_1FEvJl7x2dVnDbV","anonymous","EN","Yes","Yes, it is my native language",63,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","65","51","45","Yes, I am ready to begin."
"106","L106","2022-01-26 11:31:25","2022-01-26 11:39:59","100","514","True","2022-01-26 11:39:59","R_215jWrJA0ml7poq","anonymous","EN","Yes","Yes, it is my native language",39,"Woman","","White/Caucasian","","Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"107","L107","2022-01-26 11:32:40","2022-01-26 11:40:07","100","446","True","2022-01-26 11:40:07","R_1Nx1vTlMSJZVrOS","anonymous","EN","Yes","Yes, it is my native language",32,"Woman","","Black/African American","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"108","L108","2022-01-26 11:32:34","2022-01-26 11:41:27","100","533","True","2022-01-26 11:41:27","R_cwMl7hG0uuLXqpz","anonymous","EN","Yes","Yes, it is my native language",31,"Woman","","White/Caucasian","","Hispanic/Latino","Yes, I can hear the audio.","","","98","98","99","95","97","99","Yes, I am ready to begin."
"109","L109","2022-01-26 11:33:03","2022-01-26 11:44:53","100","709","True","2022-01-26 11:44:53","R_1k1XCBqJbP9irQC","anonymous","EN","Yes","Yes, it is my native language",24,"Woman","","Biracial or Multiracial","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","92","100","100","Yes, I am ready to begin."
"110","L110","2022-01-26 17:11:01","2022-01-26 17:13:44","100","162","True","2022-01-26 17:13:44","R_1NCiTTZRa67Ur2p","anonymous","EN","Yes","Yes, it is my native language",26,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","66","100","100","Yes, I am ready to begin."
"111","L111","2022-01-26 17:11:49","2022-01-26 17:14:50","100","180","True","2022-01-26 17:14:50","R_3HuJaKkxlP3AGFB","anonymous","EN","Yes","Yes, it is my native language",24,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"112","L112","2022-01-26 17:11:14","2022-01-26 17:14:51","100","216","True","2022-01-26 17:14:51","R_2OW3Q2opPNGyrVU","anonymous","EN","Yes","Yes, it is my native language",41,"Man","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","88","76","60","85","79","95","Yes, I am ready to begin."
"113","L113","2022-01-26 17:11:54","2022-01-26 17:15:01","100","186","True","2022-01-26 17:15:01","R_3esoyxsskmIdvWj","anonymous","EN","Yes","Yes, it is my native language",28,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"114","L114","2022-01-26 17:10:48","2022-01-26 17:15:02","100","253","True","2022-01-26 17:15:02","R_33fH2ZgFS8Y8gPh","anonymous","EN","Yes","Yes, it is my native language",21,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"115","L115","2022-01-26 17:12:40","2022-01-26 17:15:15","100","155","True","2022-01-26 17:15:15","R_3dQBzx1QFscayU4","anonymous","EN","Yes","Yes, it is my native language",25,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"116","L116","2022-01-26 17:12:04","2022-01-26 17:15:25","100","201","True","2022-01-26 17:15:26","R_2CiS43EgB6aRtT5","anonymous","EN","Yes","Yes, it is my native language",29,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
"117","L117","2022-01-26 17:12:19","2022-01-26 17:15:36","100","197","True","2022-01-26 17:15:36","R_33EFRRGKsjhdsVN","anonymous","EN","Yes","Yes, it is my native language",34,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","97","95","88","76","60","71","Yes, I am ready to begin."
"118","L118","2022-01-26 17:10:53","2022-01-26 17:15:37","100","284","True","2022-01-26 17:15:38","R_1k05eRw8sv11Zem","anonymous","EN","Yes","Yes, it is my native language",33,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","63","100","100","Yes, I am ready to begin."
"119","L119","2022-01-26 17:11:53","2022-01-26 17:15:39","100","226","True","2022-01-26 17:15:39","R_4IrCz488saShw9H","anonymous","EN","Yes","Yes, it is my native language",32,"Woman","","Black/African American","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","88","Yes, I am ready to begin."
"120","L120","2022-01-26 17:11:23","2022-01-26 17:15:48","100","264","True","2022-01-26 17:15:48","R_3lGmy0DoAdirNL2","anonymous","EN","Yes","Yes, it is my native language",22,"Woman","","White/Caucasian","","Not Hispanic/Latino","Yes, I can hear the audio.","","","100","100","100","100","100","100","Yes, I am ready to begin."
